iter	Logloss
259	0.02615389105
260	0.02593454923
261	0.02569453194
262	0.02562758204
263	0.02543706437
264	0.02531737334
265	0.02519695889
266	0.0250635784
267	0.02486588857
268	0.02480641456
269	0.02462971374
270	0.02458598842
271	0.02448773874
272	0.0243900753
273	0.02399943463
274	0.02385757721
275	0.02377653775
276	0.02372143856
277	0.02366457247
278	0.02355683013
279	0.02339412415
280	0.02333398388
281	0.0232434632
282	0.02309346852
283	0.02294733753
284	0.02287843293
285	0.02281022072
286	0.02268883463
287	0.02246278933
288	0.02229168317
289	0.02223214548
290	0.02195691246
291	0.02185431245
292	0.02167625297
293	0.0216286313
294	0.02154041806
295	0.02138592119
296	0.02120446506
297	0.02109635366
298	0.02105664227
299	0.02095712701
300	0.02076633989
301	0.02068363967
302	0.02063295776
303	0.02062674255
304	0.02050676901
305	0.0203818981
306	0.02033978292
307	0.02028775542
308	0.02028194356
309	0.02019841704
310	0.0201718448
311	0.01997518376
312	0.01984579433
313	0.01973943678
314	0.01958925757
315	0.0195403295
316	0.01946600169
317	0.01928890241
318	0.01920582824
319	0.01919728762
320	0.01911581379
321	0.01904704146
322	0.01900157537
323	0.01893949182
324	0.01884453591
325	0.01877337939
326	0.01867905872
327	0.0186257591
328	0.01856919837
329	0.01850578883
330	0.01848154852
331	0.01836270665
332	0.01829257567
333	0.01826901305
334	0.01821832788
335	0.01815157394
336	0.01809950397
337	0.01797720178
338	0.0179014059
339	0.01783070989
340	0.01783046004
341	0.01783049433
342	0.01777861543
343	0.01767840941
344	0.01762653867
345	0.01762640966
346	0.01755309921
347	0.01752566311
348	0.01747413857
349	0.01742793109
350	0.01739134854
351	0.01731449611
352	0.01723438746
353	0.01718565536
354	0.01710908707
355	0.01702704658
356	0.01693052625
357	0.01687306737
358	0.01681680222
359	0.01677990613
360	0.01675947725
361	0.01675952297
362	0.01660392382
363	0.01655805438
364	0.01653028514
365	0.01642660572
366	0.01638473223
367	0.01635735492
368	0.01628525943
369	0.01624513652
370	0.01617346071
371	0.01612685968
372	0.01605743578
373	0.01605738842
374	0.01605420243
375	0.01600549646
376	0.01600428313
377	0.01589481145
378	0.01585468201
379	0.01580747023
380	0.01572274509
381	0.0156957548
382	0.01564177422
383	0.01548748147
384	0.01547540377
385	0.01547238435
386	0.01543782835
387	0.01538976415
388	0.01536211086
389	0.01525108128
390	0.01517284406
391	0.01512342283
392	0.01506364182
393	0.01504485901
394	0.01494696369
395	0.01492125041
396	0.01489012862
397	0.01479867876
398	0.01477442866
399	0.01467987609
400	0.01465148142
401	0.01465148795
402	0.01462966612
403	0.01460644807
404	0.01454893204
405	0.01449880208
406	0.0144453212
407	0.01441637457
408	0.01438716176
409	0.01435602854
410	0.01434591698
411	0.01432461771
412	0.01430938342
413	0.01429622794
414	0.01429613649
415	0.01426661015
416	0.014256737
417	0.01416029342
418	0.01411893433
419	0.01403559887
420	0.01400949694
421	0.01396153888
422	0.01393921081
423	0.01385167853
424	0.01377337599
425	0.01369807165
426	0.01361661986
427	0.013572719
428	0.01350184581
429	0.01343053824
430	0.01339960588
431	0.0133335623
432	0.01327126565
433	0.01323261326
434	0.01318719289
435	0.01314264618
436	0.01314058777
437	0.01308661536
438	0.01304926039
439	0.01298728953
440	0.01298664857
441	0.0129693371
442	0.01286154822
443	0.01278271006
444	0.01276213012
445	0.01273649604
446	0.01269362234
447	0.01264809256
448	0.0125853256
449	0.01255619608
450	0.01255463574
451	0.01253166836
452	0.01247785598
453	0.01245357402
454	0.0124153601
455	0.01236305661
456	0.01233959361
457	0.01229768583
458	0.01221186984
459	0.01219518462
460	0.01217335054
461	0.01214063168
462	0.01209921053
463	0.0120792691
464	0.01206282067
465	0.01200855513
466	0.01196075792
467	0.01190252663
468	0.01188349561
469	0.01186502225
470	0.01184182216
471	0.01179639526
472	0.0117688032
473	0.01173527682
474	0.01171819804
475	0.01167522718
476	0.01163313487
477	0.01159696056
478	0.01156717539
479	0.01153036176
480	0.01149881294
481	0.01147816524
482	0.01140369536
483	0.01134903137
484	0.01132353038
485	0.01126908113
486	0.01118773794
487	0.01114771464
488	0.01112652968
489	0.01110288542
490	0.01105343397
491	0.01101264235
492	0.01099751175
493	0.01093348085
494	0.01090829176
495	0.01085316972
496	0.01083109722
497	0.0108311209
498	0.01079874169
499	0.01077734526
500	0.01075098449
501	0.01071830808
502	0.0107018621
503	0.01064377452
504	0.01064375165
505	0.01063855217
506	0.01062607439
507	0.01062597477
508	0.01061769544
509	0.010576774
510	0.01052518903
511	0.01050475689
512	0.0105047675
513	0.01049220399
514	0.01047062384
515	0.01042749294
516	0.01040240673
517	0.01037880003
518	0.01035707209
519	0.01033236393
520	0.0103186271
521	0.01029487995
522	0.01026831424
523	0.01025236469
524	0.01023562477
525	0.01023459435
526	0.0102143451
527	0.01018145395
528	0.0101285585
529	0.01011971742
530	0.01010700775
531	0.01009109739
532	0.01004730267
533	0.009991031803
534	0.009929265878
535	0.009898603779
536	0.009880888952
537	0.009828704677
538	0.009777007038
539	0.009747203082
540	0.009725552716
541	0.009708182452
542	0.00966937248
543	0.009649716011
544	0.009649577206
545	0.00964957639
546	0.009633263497
547	0.00959947991
548	0.009581541362
549	0.009565315834
550	0.009563754683
551	0.009554652319
552	0.009543185365
553	0.009511624297
554	0.009479508825
555	0.009454658587
556	0.009437533274
557	0.009412231511
558	0.009370711568
559	0.00936861969
560	0.009368528242
561	0.009354274567
562	0.009325205463
563	0.009285632062
564	0.009285594503
565	0.00926620503
566	0.009208290544
567	0.009166769785
568	0.009158480657
569	0.00913347855
570	0.009133500596
571	0.009117953581
572	0.009103240216
573	0.009103227152
574	0.009088413356
575	0.009055023324
576	0.009033559936
577	0.009012032045
578	0.009001544077
579	0.008974350479
580	0.008974351295
581	0.008942088852
582	0.00893259865
583	0.008909183006
584	0.008898232898
585	0.008889426924
586	0.008862854683
587	0.008850064996
588	0.008819616004
589	0.008799912178
590	0.008769431343
591	0.008756306073
592	0.008750711402
593	0.00874629331
594	0.008718911916
595	0.008701432241
596	0.008680742081
597	0.00866026911
598	0.008622429959
599	0.008612350242
600	0.008607160555
601	0.00858080877
602	0.008556333307
603	0.008526226429
604	0.008510050708
605	0.008489703479
606	0.008489639792
607	0.008471131325
608	0.008471126426
609	0.008471013748
610	0.008463182678
611	0.008456589424
612	0.00844424963
613	0.008431036178
614	0.008394311552
615	0.008394225819
616	0.008379057662
617	0.00835102225
618	0.008321878028
619	0.008302592251
620	0.008302557958
621	0.008296114125
622	0.008296070034
623	0.00829499715
624	0.008294967756
625	0.00828666638
626	0.008260138231
627	0.008237606859
628	0.008218975916
629	0.008183408273
630	0.008174714977
631	0.008172315277
632	0.008172338956
633	0.008166544241
634	0.008166352363
635	0.008161503975
636	0.008153772517
637	0.008153699849
638	0.00814227372
639	0.008141931606
640	0.008114462029
641	0.008114462029
642	0.008114383645
643	0.008114262803
644	0.008114231776
645	0.008097454293
646	0.008080863789
647	0.008046171437
648	0.008038517547
649	0.008038407319
650	0.008012791202
651	0.007988046293
652	0.007971972635
653	0.007954282303
654	0.007941787374
655	0.007921563436
656	0.007911672331
657	0.007883143752
658	0.007872437778
659	0.007872413283
660	0.00787221079
661	0.007872312036
662	0.007856044051
663	0.00783296154
664	0.007812228921
665	0.007795702921
666	0.007795733132
667	0.007795653931
668	0.007795672711
669	0.007790129479
670	0.007790118864
671	0.007788174773
672	0.007782578468
673	0.00776941319
674	0.007769388695
675	0.007760949331
676	0.007740941766
677	0.007729069011
678	0.007724876273
679	0.007724876273
680	0.007724876273
681	0.007696164797
682	0.007696137853
683	0.00769611744
684	0.007696154183
685	0.007689387831
686	0.007662695565
687	0.007646499431
688	0.007646545972
689	0.007644945628
690	0.007619198054
691	0.007619189889
692	0.007619140083
693	0.007603273
694	0.0075910418
695	0.00756704644
696	0.007545658987
697	0.007530512875
698	0.007487339516
699	0.007487375442
700	0.007467465858
701	0.00746746994
702	0.007444071443
703	0.007429846346
704	0.007400348578
705	0.007398208527
706	0.007376774533
707	0.007361309986
708	0.007340339765
709	0.007322949906
710	0.00732293031
711	0.007295961249
712	0.007286444102
713	0.007260503834
714	0.007254206154
715	0.007254184109
716	0.007248690684
717	0.007248674354
718	0.007241124976
719	0.007241133141
720	0.007241100481
721	0.007225171344
722	0.007213368808
723	0.007200832236
724	0.007171968891
725	0.00715969605
726	0.007151650239
727	0.007151700046
728	0.007151415903
729	0.007151345684
730	0.007142634424
731	0.007128932705
732	0.007117016675
733	0.007104707907
734	0.007076893767
735	0.007064988352
736	0.007050755906
737	0.007031362351
738	0.007006479453
739	0.006991314561
740	0.006977195609
741	0.006967141204
742	0.006946974421
743	0.006938263162
744	0.006912515588
745	0.006883000674
746	0.00687670871
747	0.006853125683
748	0.006853076693
749	0.006832738445
750	0.00681411526
751	0.006797370437
752	0.006797277356
753	0.006797280214
754	0.006781328623
755	0.006774125034
756	0.0067547919
757	0.006748335819
758	0.006742109175
759	0.006719609238
760	0.006709905112
761	0.006699783753
762	0.006692681819
763	0.006683813791
764	0.006666725629
765	0.006657414649
766	0.006639219718
767	0.006631187788
768	0.006631214325
769	0.006623527775
770	0.006611974272
771	0.006609828505
772	0.006609767267
773	0.006595519716
774	0.006589167739
775	0.006582816578
776	0.006580191932
777	0.006573628889
778	0.006567119736
779	0.006563699817
780	0.006563642254
781	0.006559931252
782	0.006559887977
783	0.006559883078
784	0.006555538063
785	0.006555458862
786	0.006553316361
787	0.00655326288
788	0.006546120938
789	0.006541586494
790	0.006524203167
791	0.006513004434
792	0.006512968508
793	0.006504678563
794	0.006491372847
795	0.00649134876
796	0.006486748179
797	0.006486702455
798	0.006486677144
799	0.006471873963
800	0.006463504409
801	0.006442030407
802	0.006418402064
803	0.006407603417
804	0.006394001719
805	0.006393990696
806	0.00639382413
807	0.006393896799
808	0.006389558315
809	0.006389484014
810	0.006386659325
811	0.006382979759
812	0.006381657842
813	0.006379549634
814	0.006368927351
815	0.006355422
816	0.006348973268
817	0.006330213318
818	0.006330335385
819	0.006314728358
820	0.006299848426
821	0.006293046964
822	0.006290345976
823	0.006283199134
824	0.006265901948
825	0.006243060305
826	0.006230052612
827	0.006230008929
828	0.006219068619
829	0.006197141458
830	0.006197144316
831	0.006191342253
832	0.006191290405
833	0.006191279382
834	0.006191162214
835	0.006186951513
836	0.006176268401
837	0.006166118873
838	0.00616609642
839	0.006166006604
840	0.006148074996
841	0.006137749104
842	0.006137769516
843	0.006130330367
844	0.006112437542
845	0.006112343644
846	0.006095244052
847	0.006088958619
848	0.006081652151
849	0.006081068352
850	0.006077566784
851	0.006073457329
852	0.006057454299
853	0.006052274002
854	0.006048419704
855	0.006030984121
856	0.00603089553
857	0.006023028534
858	0.006000273032
859	0.005990074105
860	0.005969825673
861	0.00596976321
862	0.005963139338
863	0.005959977842
864	0.005959907215
865	0.005949237575
866	0.005923720255
867	0.005905037057
868	0.00590497092
869	0.005904873348
870	0.005885317718
871	0.005882839226
872	0.005877004094
873	0.005871741739
874	0.005865462839
875	0.005854363311
876	0.005847823946
877	0.005838804457
878	0.005838728114
879	0.005838762407
880	0.005832772549
881	0.005820963072
882	0.005814726222
883	0.005814771946
884	0.005814661718
885	0.005814078736
886	0.005814062406
887	0.005811435311
888	0.005811401426
889	0.005800176157
890	0.005794762749
891	0.005789780453
892	0.005773168721
893	0.005765559739
894	0.005753808234
895	0.005748189884
896	0.005735737004
897	0.005724882018
898	0.005716917449
899	0.005708453998
900	0.005708419297
901	0.005708119641
902	0.005708092696
903	0.005700502085
904	0.005700549851
905	0.005696922541
906	0.00569068569
907	0.005688301913
908	0.005672792866
909	0.005672732853
910	0.005667206359
911	0.005655735731
912	0.005655601008
913	0.005641787836
914	0.00562509037
915	0.005618786159
916	0.005600287898
917	0.005585127906
918	0.005585059319
919	0.005566009512
920	0.005560304612
921	0.005549120576
922	0.005549129558
923	0.005549054032
924	0.005549058114
925	0.005544488969
926	0.005538679149
927	0.005538540344
928	0.005523532221
929	0.00552155302
930	0.005521555061
931	0.005515830158
932	0.005515790557
933	0.005515790557
934	0.005513949753
935	0.005509616577
936	0.005503989246
937	0.005502377471
938	0.005496188386
939	0.005494977922
940	0.005490935829
941	0.005476509055
942	0.005474295926
943	0.00547425306
944	0.00546512171
945	0.005465077619
946	0.005460606046
947	0.005460624825
948	0.005460601147
949	0.005453608624
950	0.005453578413
951	0.005453467369
952	0.00544427274
953	0.005444267025
954	0.005441854261
955	0.005439416595
956	0.00543936638
957	0.005423086147
958	0.005415408579
959	0.005411854754
960	0.005407588939
961	0.005407568935
962	0.005407326026
963	0.005407310512
964	0.005407277035
965	0.005397105462
966	0.005393632471
967	0.005393411607
968	0.005384145534
969	0.005384202689
970	0.005382714614
971	0.005382530493
972	0.005377386531
973	0.00537737265
974	0.005377318761
975	0.005375480815
976	0.005373203591
977	0.005373164399
978	0.005370046994
979	0.005367021038
980	0.005363147553
981	0.005360854815
982	0.005355954987
983	0.005343708273
984	0.005337069296
985	0.005321136893
986	0.005321150773
987	0.005318788225
988	0.005309195551
989	0.005294663449
990	0.005294592413
991	0.005294459323
992	0.005294482594
993	0.005294283775
994	0.005292066156
995	0.005282115446
996	0.005282115446
997	0.005268148363
998	0.005254460524
999	0.005254401736
